	transactions	input_value	output_value	fee	day	month	year
1649	204190	78863984340704.000000000	78863984340704.000000000	11064876319.000000000	27	3	2014
1650	187041	82335272146084.000000000	82335272146084.000000000	15965824165.000000000	28	3	2014
1651	144573	39748502409627.000000000	39748502409627.000000000	7664764930.000000000	29	3	2014
1652	152200	59809107378253.000000000	59809107378253.000000000	8129207045.000000000	30	3	2014
1653	184842	74603966590506.000000000	74603966590506.000000000	13118926784.000000000	31	3	2014
1654	181513	68281791288185.000000000	68281791288185.000000000	12891404428.000000000	1	4	2014
1655	189225	75093589754824.000000000	75093589754824.000000000	16035469146.000000000	2	4	2014
1656	175438	78390693231773.000000000	78390693231773.000000000	21965666988.000000000	3	4	2014
1657	187937	66564978136440.000000000	66564978136440.000000000	13199694061.000000000	4	4	2014
1658	159121	72737607988504.000000000	72737607988504.000000000	9267368391.000000000	5	4	2014
1659	148464	43987154863991.000000000	43987154863991.000000000	8058157545.000000000	6	4	2014
1660	178430	46421822988520.000000000	46421822988520.000000000	11742852324.000000000	7	4	2014
1661	192375	45670104219680.000000000	45670104219680.000000000	14187399636.000000000	8	4	2014
1662	191172	60260487726709.000000000	60260487726709.000000000	22613610343.000000000	9	4	2014
1663	193491	82835329364562.000000000	82835329364562.000000000	14435538720.000000000	10	4	2014
1664	185039	78080638965394.000000000	78080638965394.000000000	11327653148.000000000	11	4	2014
1665	133817	40100084533255.000000000	40100084533255.000000000	10221501528.000000000	12	4	2014
1666	139632	41072160189826.000000000	41072160189826.000000000	21715510745.000000000	13	4	2014
1667	206567	61358859795976.000000000	61358859795976.000000000	19321210247.000000000	14	4	2014
1668	220610	66503874259024.000000000	66503874259024.000000000	83517267632.000000000	15	4	2014
1669	215874	80499768648720.000000000	80499768648720.000000000	45412118553.000000000	16	4	2014
1670	185558	80983829799204.000000000	80983829799204.000000000	26270796274.000000000	17	4	2014
1671	159789	77766657231755.000000000	77766657231755.000000000	16229922731.000000000	18	4	2014
1672	150650	45612056668043.000000000	45612056668043.000000000	14967648495.000000000	19	4	2014
1673	139236	41465617338328.000000000	41465617338328.000000000	8703492129.000000000	20	4	2014
1674	158846	72271825944782.000000000	72271825944782.000000000	10570246813.000000000	21	4	2014
1675	214630	88246734717551.000000000	88246734717551.000000000	11156336676.000000000	22	4	2014
1676	194678	67610614710992.000000000	67610614710992.000000000	10827653257.000000000	23	4	2014
1677	208943	43848466606829.000000000	43848466606829.000000000	41605332210.000000000	24	4	2014
1678	200779	55335638545585.000000000	55335638545585.000000000	16429140082.000000000	25	4	2014
1679	143949	33475103162942.000000000	33475103162942.000000000	8218476435.000000000	26	4	2014
1680	149835	30022969931799.000000000	30022969931799.000000000	12467467369.000000000	27	4	2014
1681	175237	57904463626660.000000000	57904463626660.000000000	12815487438.000000000	28	4	2014
1682	191730	55907991173886.000000000	55907991173886.000000000	29141503557.000000000	29	4	2014
1683	182825	48519080573754.000000000	48519080573754.000000000	27227437749.000000000	30	4	2014
1684	163563	44464355572751.000000000	44464355572751.000000000	8042287658.000000000	1	5	2014
1685	164902	65469060190671.000000000	65469060190671.000000000	11099462921.000000000	2	5	2014
1686	140037	55384295987771.000000000	55384295987771.000000000	11517106806.000000000	3	5	2014
1687	140278	42509345303587.000000000	42509345303587.000000000	11167722307.000000000	4	5	2014
1688	181780	63046968157382.000000000	63046968157382.000000000	10834229164.000000000	5	5	2014
1689	207076	68255318809151.000000000	68255318809151.000000000	14617459516.000000000	6	5	2014
1690	188767	83609695687013.000000000	83609695687013.000000000	10042287421.000000000	7	5	2014
1691	189231	134505953233418.000000000	134505953233418.000000000	15343953414.000000000	8	5	2014
1692	179464	125084439227716.000000000	125084439227716.000000000	11470508555.000000000	9	5	2014
1693	147579	67561458598087.000000000	67561458598087.000000000	8089765699.000000000	10	5	2014
1694	152736	44622328192904.000000000	44622328192904.000000000	11204504502.000000000	11	5	2014
1695	207554	54978303268301.000000000	54978303268301.000000000	20406642578.000000000	12	5	2014
1696	183067	67428879486571.000000000	67428879486571.000000000	15785155265.000000000	13	5	2014
1697	193510	72534951838821.000000000	72534951838821.000000000	12970591455.000000000	14	5	2014
1698	208188	82238261641078.000000000	82238261641078.000000000	18121098672.000000000	15	5	2014
1699	188198	64721642521548.000000000	64721642521548.000000000	15604840680.000000000	16	5	2014
1700	164318	48230292486217.000000000	48230292486217.000000000	8717717654.000000000	17	5	2014
1701	150492	26967003906822.000000000	26967003906822.000000000	9618513864.000000000	18	5	2014
1702	204728	52521878619045.000000000	52521878619045.000000000	14979637989.000000000	19	5	2014
1703	218441	149570713561311.000000000	149570713561311.000000000	16932157435.000000000	20	5	2014
1704	207210	71992292357684.000000000	71992292357684.000000000	21629828203.000000000	21	5	2014
1705	209340	76961864020857.000000000	76961864020857.000000000	16496345462.000000000	22	5	2014
1706	204740	124338485330437.000000000	124338485330437.000000000	13116688577.000000000	23	5	2014
1707	145691	91158354923007.000000000	91158354923007.000000000	11412328807.000000000	24	5	2014
1708	168022	83708502373823.000000000	83708502373823.000000000	11664426576.000000000	25	5	2014
1709	195786	75680862632806.000000000	75680862632806.000000000	19980693951.000000000	26	5	2014
1710	200229	94841724944534.000000000	94841724944534.000000000	16152650853.000000000	27	5	2014
1711	208842	86505733918296.000000000	86505733918296.000000000	34383750406.000000000	28	5	2014
1712	188151	65618904511843.000000000	65618904511843.000000000	12833732670.000000000	29	5	2014
1713	180888	92554275612655.000000000	92554275612655.000000000	13453315435.000000000	30	5	2014
1714	150167	58445515985190.000000000	58445515985190.000000000	12284753834.000000000	31	5	2014
1715	171743	73832283493065.000000000	73832283493065.000000000	16692627231.000000000	1	6	2014
1716	190207	94746147300442.000000000	94746147300442.000000000	16046594001.000000000	2	6	2014
1717	206405	90254906589162.000000000	90254906589162.000000000	14793633647.000000000	3	6	2014
1718	180539	102986949351540.000000000	102986949351540.000000000	10372115409.000000000	4	6	2014
1719	196391	94695039134618.000000000	94695039134618.000000000	16568059388.000000000	5	6	2014
1720	187479	104595872248382.000000000	104595872248382.000000000	17523451690.000000000	6	6	2014
1721	137794	60267018485857.000000000	60267018485857.000000000	7328752534.000000000	7	6	2014
1722	145679	76899116230813.000000000	76899116230813.000000000	10445497232.000000000	8	6	2014
1723	177877	38547416804036.000000000	38547416804036.000000000	16086816753.000000000	9	6	2014
1724	196537	59122083750069.000000000	59122083750069.000000000	23612533300.000000000	10	6	2014
1725	179651	53024491034423.000000000	53024491034423.000000000	16167353430.000000000	11	6	2014
1726	196139	110714758093750.000000000	110714758093750.000000000	42170183449.000000000	12	6	2014
1727	183139	74255652725028.000000000	74255652725028.000000000	22964910069.000000000	13	6	2014
1728	151476	45618531326712.000000000	45618531326712.000000000	9959842622.000000000	14	6	2014
1729	150769	44226640928443.000000000	44226640928443.000000000	12283370958.000000000	15	6	2014
1730	201412	73656056149880.000000000	73656056149880.000000000	16446291231.000000000	16	6	2014
1731	190376	47883655138031.000000000	47883655138031.000000000	9654086267.000000000	17	6	2014
1732	180424	54573961393627.000000000	54573961393627.000000000	13201602648.000000000	18	6	2014
1733	186764	71940146392882.000000000	71940146392882.000000000	23060046022.000000000	19	6	2014
1734	161272	55849648638239.000000000	55849648638239.000000000	10249530999.000000000	20	6	2014
1735	151878	45727704674610.000000000	45727704674610.000000000	12123805103.000000000	21	6	2014
1736	147563	52354417488257.000000000	52354417488257.000000000	9484568572.000000000	22	6	2014
1737	175915	61898409521805.000000000	61898409521805.000000000	14851282049.000000000	23	6	2014
1738	187128	87768149503438.000000000	87768149503438.000000000	17502922523.000000000	24	6	2014
1739	185618	49863605008934.000000000	49863605008934.000000000	13607463491.000000000	25	6	2014
1740	171343	50905125097798.000000000	50905125097798.000000000	11080624529.000000000	26	6	2014
1741	176465	48268904597918.000000000	48268904597918.000000000	14475002164.000000000	27	6	2014
1742	159731	33447557116161.000000000	33447557116161.000000000	16498556341.000000000	28	6	2014
1743	141133	34892656286455.000000000	34892656286455.000000000	9573200938.000000000	29	6	2014
1744	214385	68298374754687.000000000	68298374754687.000000000	16727560927.000000000	30	6	2014
1745	220345	88822680631357.000000000	88822680631357.000000000	16887217322.000000000	1	7	2014
1746	197933	94057627971554.000000000	94057627971554.000000000	15597657960.000000000	2	7	2014
1747	182187	60140846454707.000000000	60140846454707.000000000	13318293580.000000000	3	7	2014
1748	159930	38578498650206.000000000	38578498650206.000000000	10464267431.000000000	4	7	2014
1749	134555	41814541946025.000000000	41814541946025.000000000	10546938420.000000000	5	7	2014
1750	151434	37015472160022.000000000	37015472160022.000000000	10083138322.000000000	6	7	2014
1751	184523	46656761042897.000000000	46656761042897.000000000	11231399758.000000000	7	7	2014
1752	206873	36513394723850.000000000	36513394723850.000000000	16872408448.000000000	8	7	2014
1753	211929	46323206926482.000000000	46323206926482.000000000	17169572691.000000000	9	7	2014
1754	186157	51392002380387.000000000	51392002380387.000000000	14202130637.000000000	10	7	2014
1755	179843	41983329769904.000000000	41983329769904.000000000	20094917040.000000000	11	7	2014
1756	144632	46544413350994.000000000	46544413350994.000000000	10764996997.000000000	12	7	2014
1757	158150	47860580662336.000000000	47860580662336.000000000	12339335553.000000000	13	7	2014
1758	173466	50535520658139.000000000	50535520658139.000000000	12105296562.000000000	14	7	2014
1759	200280	56085683003507.000000000	56085683003507.000000000	13614362210.000000000	15	7	2014
1760	182447	59890923647919.000000000	59890923647919.000000000	20060892598.000000000	16	7	2014
1761	189716	46371524890147.000000000	46371524890147.000000000	14733497970.000000000	17	7	2014
1762	192747	51012522187011.000000000	51012522187011.000000000	22908860733.000000000	18	7	2014
1763	163949	30367351656983.000000000	30367351656983.000000000	20227991244.000000000	19	7	2014
1764	150928	28002686916120.000000000	28002686916120.000000000	11748480333.000000000	20	7	2014
1765	185530	44459058673374.000000000	44459058673374.000000000	16772451569.000000000	21	7	2014
1766	190834	38155517693014.000000000	38155517693014.000000000	14156440381.000000000	22	7	2014
1767	186179	41100040002514.000000000	41100040002514.000000000	11142015843.000000000	23	7	2014
1768	189594	53340667749723.000000000	53340667749723.000000000	12413760733.000000000	24	7	2014
1769	183823	49173969960944.000000000	49173969960944.000000000	14840199772.000000000	25	7	2014
1770	147895	30588595871270.000000000	30588595871270.000000000	7787443340.000000000	26	7	2014
1771	154852	25771851479095.000000000	25771851479095.000000000	15248171579.000000000	27	7	2014
1772	187469	48619747987066.000000000	48619747987066.000000000	14716221523.000000000	28	7	2014
1773	175765	49135520147445.000000000	49135520147445.000000000	10331671681.000000000	29	7	2014
1774	195860	41638744959001.000000000	41638744959001.000000000	17104898348.000000000	30	7	2014
1775	201958	42365892249970.000000000	42365892249970.000000000	15794118051.000000000	31	7	2014
1776	185346	46193956069885.000000000	46193956069885.000000000	9457834246.000000000	1	8	2014
1777	150581	38527612384786.000000000	38527612384786.000000000	10359448163.000000000	2	8	2014
1778	138867	41737507732615.000000000	41737507732615.000000000	7809790358.000000000	3	8	2014
1779	192975	42562662552545.000000000	42562662552545.000000000	21448906382.000000000	4	8	2014
1780	214806	61562116276632.000000000	61562116276632.000000000	18848955600.000000000	5	8	2014
1781	230643	46135620366909.000000000	46135620366909.000000000	18410707561.000000000	6	8	2014
1782	196361	42989563626164.000000000	42989563626164.000000000	14175995774.000000000	7	8	2014
1783	196979	33488911798692.000000000	33488911798692.000000000	14926245515.000000000	8	8	2014
1784	169835	35793443458255.000000000	35793443458255.000000000	11637607617.000000000	9	8	2014
1785	170136	35870707338890.000000000	35870707338890.000000000	15539322314.000000000	10	8	2014
1786	219912	55451788981280.000000000	55451788981280.000000000	14997028418.000000000	11	8	2014
1787	217520	73347737338127.000000000	73347737338127.000000000	12285756761.000000000	12	8	2014
1788	228951	70481123007353.000000000	70481123007353.000000000	24321529853.000000000	13	8	2014
1789	234382	74276147033176.000000000	74276147033176.000000000	32448959663.000000000	14	8	2014
1790	210097	76735902249828.000000000	76735902249828.000000000	18464628221.000000000	15	8	2014
1791	245450	67003680538870.000000000	67003680538870.000000000	25072199879.000000000	16	8	2014
1792	165128	49798635661950.000000000	49798635661950.000000000	12795351475.000000000	17	8	2014
1793	204186	101167695052490.000000000	101167695052490.000000000	14712409892.000000000	18	8	2014
1794	201353	62675109070374.000000000	62675109070374.000000000	10871401792.000000000	19	8	2014
